"new_path","path","numchild","subsection_level","subsection_id","least_mindiv","book_id","new_least_mindiv","new_subsection_id"
"004W000100060002","00DE000100060002",0,3,"2",432,172,,2
"004W000100060003","00DE000100060003",0,3,"3",433,172,,3
"004W000100060004","00DE000100060004",0,3,"4",434,172,,4
"004W000100060005","00DE000100060005",0,3,"5",435,172,,5
"004W000100060006","00DE000100060006",0,3,"6",436,172,,6
"004W000100060007","00DE000100060007",0,3,"7",437,172,,7
"004W000100060008","00DE000100060008",0,3,"8",438,172,,8
"004W000100060009","00DE000100060009",0,3,"9",439,172,,9
"004W00010006000A","00DE00010006000A",0,3,"10",440,172,,10
"004W00010006000B","00DE00010006000B",0,3,"11",441,172,,11
"004W00010006000C","00DE00010006000C",0,3,"12",442,172,,12
"004W00010006000D","00DE00010006000D",0,3,"13",443,172,,13
"004W00010006000E","00DE00010006000E",0,3,"14",444,172,,14
"004W00010006000F","00DE00010006000F",0,3,"15",445,172,,15
"004W00010006000G","00DE00010006000G",0,3,"16",446,172,,16
"004W00010006000H","00DE00010006000H",0,3,"17",447,172,,17
"004W00010006000I","00DE00010006000I",0,3,"18",448,172,,18
"004W00010006000J","00DE00010006000J",0,3,"19",449,172,,19
"004W00010006000K","00DE00010006000K",0,3,"20",450,172,,20
"004W00010006000L","00DE00010006000L",0,3,"21",451,172,,21
"004W00010006000M","00DE00010006000M",0,3,"22",452,172,,22
"004W00010006000N","00DE00010006000N",0,3,"23",453,172,,23
"004W00010006000O","00DE00010006000O",0,3,"24",454,172,,24
"004W00010006000P","00DE00010006000P",0,3,"25",455,172,,25
"004W00010006000Q","00DE00010006000Q",0,3,"26",456,172,,26
"004W00010006000R","00DE00010006000R",0,3,"27",457,172,,27
"004W00010006000S","00DE00010006000S",0,3,"28",458,172,,28
"004W00010006000T","00DE00010006000T",0,3,"29",459,172,,29
"004W00010006000U","00DE00010006000U",0,3,"30",460,172,,30
"004W00010006000V","00DE00010006000V",0,3,"31",461,172,,31
"004W00010006000W","00DE00010006000W",0,3,"32",462,172,,32
"004W00010006000X","00DE00010006000X",0,3,"33",463,172,,33
"004W00010006000Y","00DE00010006000Y",0,3,"34",464,172,,34
"004W00010006000Z","00DE00010006000Z",0,3,"35",465,172,,35
"004W000100060010","00DE000100060010",0,3,"36",466,172,,36
"004W000100060011","00DE000100060011",0,3,"37",467,172,,37
"004W000100060012","00DE000100060012",0,3,"38",468,172,,38
"004W000100060013","00DE000100060013",0,3,"39",469,172,,39
"004W000100060014","00DE000100060014",0,3,"40",470,172,,40
"004W000100060015","00DE000100060015",0,3,"41",471,172,,41
"004W000100060016","00DE000100060016",0,3,"42",472,172,,42
"004W000100060017","00DE000100060017",0,3,"43",473,172,,43
"004W000100060018","00DE000100060018",0,3,"44",474,172,,44
"004W000100060019","00DE000100060019",0,3,"45",475,172,,45
"004W00010006001A","00DE00010006001A",0,3,"46",476,172,,46
"004W00010006001B","00DE00010006001B",0,3,"47",477,172,,47
"004W00010006001C","00DE00010006001C",0,3,"48",478,172,,48
"004W00010006001D","00DE00010006001D",0,3,"49",479,172,,49
"004W00010006001E","00DE00010006001E",0,3,"50",480,172,,50
"004W00010006001F","00DE00010006001F",0,3,"51",481,172,,51
"004W00010006001G","00DE00010006001G",0,3,"52",482,172,,52
"004W00010006001H","00DE00010006001H",0,3,"53",483,172,,53
"004W00010006001I","00DE00010006001I",0,3,"54",484,172,,54
"004W00010006001J","00DE00010006001J",0,3,"55",485,172,,55
"004W00010006001K","00DE00010006001K",0,3,"56",486,172,,56
"004W00010006001L","00DE00010006001L",0,3,"57",487,172,,57
"004W00010006001M","00DE00010006001M",0,3,"58",488,172,,58
"004W00010006001N","00DE00010006001N",0,3,"59",489,172,,59
"004W00010006001O","00DE00010006001O",0,3,"60",490,172,,60
"004W00010006001P","00DE00010006001P",0,3,"61",491,172,,61
"004W00010006001Q","00DE00010006001Q",0,3,"62",492,172,,62
"004W00010006001R","00DE00010006001R",0,3,"63",493,172,,63
"004W00010006001S","00DE00010006001S",0,3,"64",494,172,,64
"004W00010006001T","00DE00010006001T",0,3,"65",495,172,,65
"004W00010006001U","00DE00010006001U",0,3,"66",496,172,,66
"004W00010006001V","00DE00010006001V",0,3,"67",497,172,,67
"004W00010006001W","00DE00010006001W",0,3,"68",498,172,,68
"004W00010006001X","00DE00010006001X",0,3,"69",499,172,,69
"004W00010006001Y","00DE00010006001Y",0,3,"70",500,172,,70
"004W00010006001Z","00DE00010006001Z",0,3,"71",501,172,,71
"004W000100060020","00DE000100060020",0,3,"72",502,172,,72
"004W000100060021","00DE000100060021",0,3,"73",503,172,,73
"004W000100060022","00DE000100060022",0,3,"74",504,172,,74
"004W000100060023","00DE000100060023",0,3,"75",505,172,,75
"004W000100060024","00DE000100060024",0,3,"76",506,172,,76
"004W000100060025","00DE000100060025",0,3,"77",507,172,,77
"004W000100060026","00DE000100060026",0,3,"78",508,172,,78
"004W000100060027","00DE000100060027",0,3,"79",509,172,,79
"004W000100060028","00DE000100060028",0,3,"80",510,172,,80
"004W000100060029","00DE000100060029",0,3,"81",511,172,,81
"004W00010006002A","00DE00010006002A",0,3,"82",512,172,,82
"004W00010006002B","00DE00010006002B",0,3,"83",513,172,,83
"004W00010006002C","00DE00010006002C",0,3,"84",514,172,,84
"004W00010006002D","00DE00010006002D",0,3,"85",515,172,,85
"004W00010006002E","00DE00010006002E",0,3,"86",516,172,,86
"004W00010007","00DE00010007",64,2,"7",517,172,,7
"004W000100070001","00DE000100070001",0,3,"1",517,172,,1
"004W000100070002","00DE000100070002",0,3,"2",518,172,,2
"004W000100070003","00DE000100070003",0,3,"3",519,172,,3
"004W000100070004","00DE000100070004",0,3,"4",520,172,,4
"004W000100070005","00DE000100070005",0,3,"5",521,172,,5
"004W000100070006","00DE000100070006",0,3,"6",522,172,,6
"004W000100070007","00DE000100070007",0,3,"7",523,172,,7
"004W000100070008","00DE000100070008",0,3,"8",524,172,,8
"004W000100070009","00DE000100070009",0,3,"9",525,172,,9
"004W00010007000A","00DE00010007000A",0,3,"10",526,172,,10
"004W00010007000B","00DE00010007000B",0,3,"11",527,172,,11
"004W00010007000C","00DE00010007000C",0,3,"12",528,172,,12
"004W00010007000D","00DE00010007000D",0,3,"13",529,172,,13
"004W00010007000E","00DE00010007000E",0,3,"14",530,172,,14
"004W00010007000F","00DE00010007000F",0,3,"15",531,172,,15
"004W00010007000G","00DE00010007000G",0,3,"16",532,172,,16
"004W00010007000H","00DE00010007000H",0,3,"17",533,172,,17
"004W00010007000I","00DE00010007000I",0,3,"18",534,172,,18
"004W00010007000J","00DE00010007000J",0,3,"19",535,172,,19
"004W00010007000K","00DE00010007000K",0,3,"20",536,172,,20
"004W00010007000L","00DE00010007000L",0,3,"21",537,172,,21
"004W00010007000M","00DE00010007000M",0,3,"22",538,172,,22
"004W00010007000N","00DE00010007000N",0,3,"23",539,172,,23
"004W00010007000O","00DE00010007000O",0,3,"24",540,172,,24
"004W00010007000P","00DE00010007000P",0,3,"25",541,172,,25
"004W00010007000Q","00DE00010007000Q",0,3,"26",542,172,,26
"004W00010007000R","00DE00010007000R",0,3,"27",543,172,,27
"004W00010007000S","00DE00010007000S",0,3,"28",544,172,,28
"004W00010007000T","00DE00010007000T",0,3,"29",545,172,,29
"004W00010007000U","00DE00010007000U",0,3,"30",546,172,,30
"004W00010007000V","00DE00010007000V",0,3,"31",547,172,,31
"004W00010007000W","00DE00010007000W",0,3,"32",548,172,,32
"004W00010007000X","00DE00010007000X",0,3,"33",549,172,,33
"004W00010007000Y","00DE00010007000Y",0,3,"34",550,172,,34
"004W00010007000Z","00DE00010007000Z",0,3,"35",551,172,,35
"004W000100070010","00DE000100070010",0,3,"36",552,172,,36
"004W000100070011","00DE000100070011",0,3,"37",553,172,,37
"004W000100070012","00DE000100070012",0,3,"38",554,172,,38
"004W000100070013","00DE000100070013",0,3,"39",555,172,,39
"004W000100070014","00DE000100070014",0,3,"40",556,172,,40
"004W000100070015","00DE000100070015",0,3,"41",557,172,,41
"004W000100070016","00DE000100070016",0,3,"42",558,172,,42
"004W000100070017","00DE000100070017",0,3,"43",559,172,,43
"004W000100070018","00DE000100070018",0,3,"44",560,172,,44
"004W000100070019","00DE000100070019",0,3,"45",561,172,,45
"004W00010007001A","00DE00010007001A",0,3,"46",562,172,,46
"004W00010007001B","00DE00010007001B",0,3,"47",563,172,,47
"004W00010007001C","00DE00010007001C",0,3,"48",564,172,,48
"004W00010007001D","00DE00010007001D",0,3,"49",565,172,,49
"004W00010007001E","00DE00010007001E",0,3,"50",566,172,,50
"004W00010007001F","00DE00010007001F",0,3,"51",567,172,,51
"004W00010007001G","00DE00010007001G",0,3,"52",568,172,,52
"004W00010007001H","00DE00010007001H",0,3,"53",569,172,,53
"004W00010007001I","00DE00010007001I",0,3,"54",570,172,,54
"004W00010007001J","00DE00010007001J",0,3,"55",571,172,,55
"004W00010007001K","00DE00010007001K",0,3,"56",572,172,,56
"004W00010007001L","00DE00010007001L",0,3,"57",573,172,,57
"004W00010007001M","00DE00010007001M",0,3,"58",574,172,,58
"004W00010007001N","00DE00010007001N",0,3,"59",575,172,,59
"004W00010007001O","00DE00010007001O",0,3,"60",576,172,,60
"004W00010007001P","00DE00010007001P",0,3,"61",577,172,,61
"004W00010007001Q","00DE00010007001Q",0,3,"62",578,172,,62
"004W00010007001R","00DE00010007001R",0,3,"63",579,172,,63
"004W00010007001S","00DE00010007001S",0,3,"64",580,172,,64
"004W00010008","00DE00010008",78,2,"8",581,172,,8
"004W000100080001","00DE000100080001",0,3,"1",581,172,,1
"004W000100080002","00DE000100080002",0,3,"2",582,172,,2
"004W000100080003","00DE000100080003",0,3,"3",583,172,,3
"004W000100080004","00DE000100080004",0,3,"4",584,172,,4
"004W000100080005","00DE000100080005",0,3,"5",585,172,,5
"004W000100080006","00DE000100080006",0,3,"6",586,172,,6
"004W000100080007","00DE000100080007",0,3,"7",587,172,,7
"004W000100080008","00DE000100080008",0,3,"8",588,172,,8
"004W000100080009","00DE000100080009",0,3,"9",589,172,,9
"004W00010008000A","00DE00010008000A",0,3,"10",590,172,,10
"004W00010008000B","00DE00010008000B",0,3,"11",591,172,,11
"004W00010008000C","00DE00010008000C",0,3,"12",592,172,,12
"004W00010008000D","00DE00010008000D",0,3,"13",593,172,,13
"004W00010008000E","00DE00010008000E",0,3,"14",594,172,,14
"004W00010008000F","00DE00010008000F",0,3,"15",595,172,,15
"004W00010008000G","00DE00010008000G",0,3,"16",596,172,,16
"004W00010008000H","00DE00010008000H",0,3,"17",597,172,,17
"004W00010008000I","00DE00010008000I",0,3,"18",598,172,,18
"004W00010008000J","00DE00010008000J",0,3,"19",599,172,,19
"004W00010008000K","00DE00010008000K",0,3,"20",600,172,,20
"004W00010008000L","00DE00010008000L",0,3,"21",601,172,,21
"004W00010008000M","00DE00010008000M",0,3,"22",602,172,,22
"004W00010008000N","00DE00010008000N",0,3,"23",603,172,,23
"004W00010008000O","00DE00010008000O",0,3,"24",604,172,,24
"004W00010008000P","00DE00010008000P",0,3,"25",605,172,,25
"004W00010008000Q","00DE00010008000Q",0,3,"26",606,172,,26
"004W00010008000R","00DE00010008000R",0,3,"27",607,172,,27
"004W00010008000S","00DE00010008000S",0,3,"28",608,172,,28
"004W00010008000T","00DE00010008000T",0,3,"29",609,172,,29
"004W00010008000U","00DE00010008000U",0,3,"30",610,172,,30
"004W00010008000V","00DE00010008000V",0,3,"31",611,172,,31
"004W00010008000W","00DE00010008000W",0,3,"32",612,172,,32
"004W00010008000X","00DE00010008000X",0,3,"33",613,172,,33
"004W00010008000Y","00DE00010008000Y",0,3,"34",614,172,,34
"004W00010008000Z","00DE00010008000Z",0,3,"35",615,172,,35
"004W000100080010","00DE000100080010",0,3,"36",616,172,,36
"004W000100080011","00DE000100080011",0,3,"37",617,172,,37
"004W000100080012","00DE000100080012",0,3,"38",618,172,,38
"004W000100080013","00DE000100080013",0,3,"39",619,172,,39
"004W000100080014","00DE000100080014",0,3,"40",620,172,,40
"004W000100080015","00DE000100080015",0,3,"41",621,172,,41
"004W000100080016","00DE000100080016",0,3,"42",622,172,,42
"004W000100080017","00DE000100080017",0,3,"43",623,172,,43
"004W000100080018","00DE000100080018",0,3,"44",624,172,,44
"004W000100080019","00DE000100080019",0,3,"45",625,172,,45
"004W00010008001A","00DE00010008001A",0,3,"46",626,172,,46
"004W00010008001B","00DE00010008001B",0,3,"47",627,172,,47
"004W00010008001C","00DE00010008001C",0,3,"48",628,172,,48
"004W00010008001D","00DE00010008001D",0,3,"49",629,172,,49
"004W00010008001E","00DE00010008001E",0,3,"50",630,172,,50
"004W00010008001F","00DE00010008001F",0,3,"51",631,172,,51
"004W00010008001G","00DE00010008001G",0,3,"52",632,172,,52
"004W00010008001H","00DE00010008001H",0,3,"53",633,172,,53
"004W00010008001I","00DE00010008001I",0,3,"54",634,172,,54
"004W00010008001J","00DE00010008001J",0,3,"55",635,172,,55
"004W00010008001K","00DE00010008001K",0,3,"56",636,172,,56
"004W00010008001L","00DE00010008001L",0,3,"57",637,172,,57
"004W00010008001M","00DE00010008001M",0,3,"58",638,172,,58
"004W00010008001N","00DE00010008001N",0,3,"59",639,172,,59
"004W00010008001O","00DE00010008001O",0,3,"60",640,172,,60
"004W00010008001P","00DE00010008001P",0,3,"61",641,172,,61
"004W00010008001Q","00DE00010008001Q",0,3,"62",642,172,,62
"004W00010008001R","00DE00010008001R",0,3,"63",643,172,,63
"004W00010008001S","00DE00010008001S",0,3,"64",644,172,,64
"004W00010008001T","00DE00010008001T",0,3,"65",645,172,,65
"004W00010008001U","00DE00010008001U",0,3,"66",646,172,,66
"004W00010008001V","00DE00010008001V",0,3,"67",647,172,,67
"004W00010008001W","00DE00010008001W",0,3,"68",648,172,,68
"004W00010008001X","00DE00010008001X",0,3,"69",649,172,,69
"004W00010008001Y","00DE00010008001Y",0,3,"70",650,172,,70
"004W00010008001Z","00DE00010008001Z",0,3,"71",651,172,,71
"004W000100080020","00DE000100080020",0,3,"72",652,172,,72
"004W000100080021","00DE000100080021",0,3,"73",653,172,,73
"004W000100080022","00DE000100080022",0,3,"74",654,172,,74
"004W000100080023","00DE000100080023",0,3,"75",655,172,,75
"004W000100080024","00DE000100080024",0,3,"76",656,172,,76
"004W000100080025","00DE000100080025",0,3,"77",657,172,,77
"004W000100080026","00DE000100080026",0,3,"78",658,172,,78
"004W00010009","00DE00010009",84,2,"9",659,172,,9
"004W000100090001","00DE000100090001",0,3,"1",659,172,,1
"004W000100090002","00DE000100090002",0,3,"2",660,172,,2
"004W000100090003","00DE000100090003",0,3,"3",661,172,,3
"004W000100090004","00DE000100090004",0,3,"4",662,172,,4
"004W000100090005","00DE000100090005",0,3,"5",663,172,,5
"004W000100090006","00DE000100090006",0,3,"6",664,172,,6
"004W000100090007","00DE000100090007",0,3,"7",665,172,,7
"004W000100090008","00DE000100090008",0,3,"8",666,172,,8
"004W000100090009","00DE000100090009",0,3,"9",667,172,,9
"004W00010009000A","00DE00010009000A",0,3,"10",668,172,,10
"004W00010009000B","00DE00010009000B",0,3,"11",669,172,,11
"004W00010009000C","00DE00010009000C",0,3,"12",670,172,,12
"004W00010009000D","00DE00010009000D",0,3,"13",671,172,,13
"004W00010009000E","00DE00010009000E",0,3,"14",672,172,,14
"004W00010009000F","00DE00010009000F",0,3,"15",673,172,,15
"004W00010009000G","00DE00010009000G",0,3,"16",674,172,,16
"004W00010009000H","00DE00010009000H",0,3,"17",675,172,,17
"004W00010009000I","00DE00010009000I",0,3,"18",676,172,,18
"004W00010009000J","00DE00010009000J",0,3,"19",677,172,,19
"004W00010009000K","00DE00010009000K",0,3,"20",678,172,,20
"004W00010009000L","00DE00010009000L",0,3,"21",679,172,,21
"004W00010009000M","00DE00010009000M",0,3,"22",680,172,,22
"004W00010009000N","00DE00010009000N",0,3,"23",681,172,,23
"004W00010009000O","00DE00010009000O",0,3,"24",682,172,,24
"004W00010009000P","00DE00010009000P",0,3,"25",683,172,,25
"004W00010009000Q","00DE00010009000Q",0,3,"26",684,172,,26
"004W00010009000R","00DE00010009000R",0,3,"27",685,172,,27
"004W00010009000S","00DE00010009000S",0,3,"28",686,172,,28
"004W00010009000T","00DE00010009000T",0,3,"29",687,172,,29
"004W00010009000U","00DE00010009000U",0,3,"30",688,172,,30
"004W00010009000V","00DE00010009000V",0,3,"31",689,172,,31
"004W00010009000W","00DE00010009000W",0,3,"32",690,172,,32
"004W00010009000X","00DE00010009000X",0,3,"33",691,172,,33
"004W00010009000Y","00DE00010009000Y",0,3,"34",692,172,,34
"004W00010009000Z","00DE00010009000Z",0,3,"35",693,172,,35
"004W000100090010","00DE000100090010",0,3,"36",694,172,,36
"004W000100090011","00DE000100090011",0,3,"37",695,172,,37
"004W000100090012","00DE000100090012",0,3,"38",696,172,,38
"004W000100090013","00DE000100090013",0,3,"39",697,172,,39
"004W000100090014","00DE000100090014",0,3,"40",698,172,,40
"004W000100090015","00DE000100090015",0,3,"41",699,172,,41
"004W000100090016","00DE000100090016",0,3,"42",700,172,,42
"004W000100090017","00DE000100090017",0,3,"43",701,172,,43
"004W000100090018","00DE000100090018",0,3,"44",702,172,,44
"004W000100090019","00DE000100090019",0,3,"45",703,172,,45
"004W00010009001A","00DE00010009001A",0,3,"46",704,172,,46
"004W00010009001B","00DE00010009001B",0,3,"47",705,172,,47
"004W00010009001C","00DE00010009001C",0,3,"48",706,172,,48
"004W00010009001D","00DE00010009001D",0,3,"49",707,172,,49
"004W00010009001E","00DE00010009001E",0,3,"50",708,172,,50
"004W00010009001F","00DE00010009001F",0,3,"51",709,172,,51
"004W00010009001G","00DE00010009001G",0,3,"52",710,172,,52
"004W00010009001H","00DE00010009001H",0,3,"53",711,172,,53
"004W00010009001I","00DE00010009001I",0,3,"54",712,172,,54
"004W00010009001J","00DE00010009001J",0,3,"55",713,172,,55
"004W00010009001K","00DE00010009001K",0,3,"56",714,172,,56
"004W00010009001L","00DE00010009001L",0,3,"57",715,172,,57
"004W00010009001M","00DE00010009001M",0,3,"58",716,172,,58
"004W00010009001N","00DE00010009001N",0,3,"59",717,172,,59
"004W00010009001O","00DE00010009001O",0,3,"60",718,172,,60
"004W00010009001P","00DE00010009001P",0,3,"61",719,172,,61
"004W00010009001Q","00DE00010009001Q",0,3,"62",720,172,,62
"004W00010009001R","00DE00010009001R",0,3,"63",721,172,,63
"004W00010009001S","00DE00010009001S",0,3,"64",722,172,,64
"004W00010009001T","00DE00010009001T",0,3,"65",723,172,,65
"004W00010009001U","00DE00010009001U",0,3,"66",724,172,,66
"004W00010009001V","00DE00010009001V",0,3,"67",725,172,,67
"004W00010009001W","00DE00010009001W",0,3,"68",726,172,,68
"004W00010009001X","00DE00010009001X",0,3,"69",727,172,,69
"004W00010009001Y","00DE00010009001Y",0,3,"70",728,172,,70
"004W00010009001Z","00DE00010009001Z",0,3,"71",729,172,,71
"004W000100090020","00DE000100090020",0,3,"72",730,172,,72
"004W000100090021","00DE000100090021",0,3,"73",731,172,,73
"004W000100090022","00DE000100090022",0,3,"74",732,172,,74
"004W000100090023","00DE000100090023",0,3,"75",733,172,,75
"004W000100090024","00DE000100090024",0,3,"76",734,172,,76
"004W000100090025","00DE000100090025",0,3,"77",735,172,,77
"004W000100090026","00DE000100090026",0,3,"78",736,172,,78
"004W000100090027","00DE000100090027",0,3,"79",737,172,,79
"004W000100090028","00DE000100090028",0,3,"80",738,172,,80
"004W000100090029","00DE000100090029",0,3,"81",739,172,,81
"004W00010009002A","00DE00010009002A",0,3,"82",740,172,,82
"004W00010009002B","00DE00010009002B",0,3,"83",741,172,,83
"004W00010009002C","00DE00010009002C",0,3,"84",742,172,,84
"004W0001000A","00DE0001000A",68,2,"10",743,172,,10
"004W0001000A0001","00DE0001000A0001",0,3,"1",743,172,,1
"004W0001000A0002","00DE0001000A0002",0,3,"2",744,172,,2
"004W0001000A0003","00DE0001000A0003",0,3,"3",745,172,,3
"004W0001000A0004","00DE0001000A0004",0,3,"4",746,172,,4
"004W0001000A0005","00DE0001000A0005",0,3,"5",747,172,,5
"004W0001000A0006","00DE0001000A0006",0,3,"6",748,172,,6
"004W0001000A0007","00DE0001000A0007",0,3,"7",749,172,,7
"004W0001000A0008","00DE0001000A0008",0,3,"8",750,172,,8
"004W0001000A0009","00DE0001000A0009",0,3,"9",751,172,,9
"004W0001000A000A","00DE0001000A000A",0,3,"10",752,172,,10
"004W0001000A000B","00DE0001000A000B",0,3,"11",753,172,,11
"004W0001000A000C","00DE0001000A000C",0,3,"12",754,172,,12
"004W0001000A000D","00DE0001000A000D",0,3,"13",755,172,,13
"004W0001000A000E","00DE0001000A000E",0,3,"14",756,172,,14
"004W0001000A000F","00DE0001000A000F",0,3,"15",757,172,,15
"004W0001000A000G","00DE0001000A000G",0,3,"16",758,172,,16
"004W0001000A000H","00DE0001000A000H",0,3,"17",759,172,,17
"004W0001000A000I","00DE0001000A000I",0,3,"18",760,172,,18
"004W0001000A000J","00DE0001000A000J",0,3,"19",761,172,,19
"004W0001000A000K","00DE0001000A000K",0,3,"20",762,172,,20
"004W0001000A000L","00DE0001000A000L",0,3,"21",763,172,,21
"004W0001000A000M","00DE0001000A000M",0,3,"22",764,172,,22
"004W0001000A000N","00DE0001000A000N",0,3,"23",765,172,,23
"004W0001000A000O","00DE0001000A000O",0,3,"24",766,172,,24
"004W0001000A000P","00DE0001000A000P",0,3,"25",767,172,,25
"004W0001000A000Q","00DE0001000A000Q",0,3,"26",768,172,,26
"004W0001000A000R","00DE0001000A000R",0,3,"27",769,172,,27
"004W0001000A000S","00DE0001000A000S",0,3,"28",770,172,,28
"004W0001000A000T","00DE0001000A000T",0,3,"29",771,172,,29
"004W0001000A000U","00DE0001000A000U",0,3,"30",772,172,,30
"004W0001000A000V","00DE0001000A000V",0,3,"31",773,172,,31
"004W0001000A000W","00DE0001000A000W",0,3,"32",774,172,,32
"004W0001000A000X","00DE0001000A000X",0,3,"33",775,172,,33
"004W0001000A000Y","00DE0001000A000Y",0,3,"34",776,172,,34
"004W0001000A000Z","00DE0001000A000Z",0,3,"35",777,172,,35
"004W0001000A0010","00DE0001000A0010",0,3,"36",778,172,,36
"004W0001000A0011","00DE0001000A0011",0,3,"37",779,172,,37
"004W0001000A0012","00DE0001000A0012",0,3,"38",780,172,,38
"004W0001000A0013","00DE0001000A0013",0,3,"39",781,172,,39
"004W0001000A0014","00DE0001000A0014",0,3,"40",782,172,,40
"004W0001000A0015","00DE0001000A0015",0,3,"41",783,172,,41
"004W0001000A0016","00DE0001000A0016",0,3,"42",784,172,,42
"004W0001000A0017","00DE0001000A0017",0,3,"43",785,172,,43
"004W0001000A0018","00DE0001000A0018",0,3,"44",786,172,,44
"004W0001000A0019","00DE0001000A0019",0,3,"45",787,172,,45
"004W0001000A001A","00DE0001000A001A",0,3,"46",788,172,,46
"004W0001000A001B","00DE0001000A001B",0,3,"47",789,172,,47
"004W0001000A001C","00DE0001000A001C",0,3,"48",790,172,,48
"004W0001000A001D","00DE0001000A001D",0,3,"49",791,172,,49
"004W0001000A001E","00DE0001000A001E",0,3,"50",792,172,,50
"004W0001000A001F","00DE0001000A001F",0,3,"51",793,172,,51
"004W0001000A001G","00DE0001000A001G",0,3,"52",794,172,,52
"004W0001000A001H","00DE0001000A001H",0,3,"53",795,172,,53
"004W0001000A001I","00DE0001000A001I",0,3,"54",796,172,,54
"004W0001000A001J","00DE0001000A001J",0,3,"55",797,172,,55
"004W0001000A001K","00DE0001000A001K",0,3,"56",798,172,,56
"004W0001000A001L","00DE0001000A001L",0,3,"57",799,172,,57
"004W0001000A001M","00DE0001000A001M",0,3,"58",800,172,,58
"004W0001000A001N","00DE0001000A001N",0,3,"59",801,172,,59
"004W0001000A001O","00DE0001000A001O",0,3,"60",802,172,,60
"004W0001000A001P","00DE0001000A001P",0,3,"61",803,172,,61
"004W0001000A001Q","00DE0001000A001Q",0,3,"62",804,172,,62
"004W0001000A001R","00DE0001000A001R",0,3,"63",805,172,,63
"004W0001000A001S","00DE0001000A001S",0,3,"64",806,172,,64
"004W0001000A001T","00DE0001000A001T",0,3,"65",807,172,,65
"004W0001000A001U","00DE0001000A001U",0,3,"66",808,172,,66
"004W0001000A001V","00DE0001000A001V",0,3,"67",809,172,,67
"004W0001000A001W","00DE0001000A001W",0,3,"68",810,172,,68
"004W0002","00DE0002",6,1,"2",811,172,,2
"004W00020001","00DE00020001",90,2,"1",811,172,,1
"004W000200010001","00DE000200010001",0,3,"1",811,172,,1
"004W000200010002","00DE000200010002",0,3,"2",812,172,,2
"004W000200010003","00DE000200010003",0,3,"3",813,172,,3
"004W000200010004","00DE000200010004",0,3,"4",814,172,,4
"004W000200010005","00DE000200010005",0,3,"5",815,172,,5
"004W000200010006","00DE000200010006",0,3,"6",816,172,,6
"004W000200010007","00DE000200010007",0,3,"7",817,172,,7
"004W000200010008","00DE000200010008",0,3,"8",818,172,,8
"004W000200010009","00DE000200010009",0,3,"9",819,172,,9
"004W00020001000A","00DE00020001000A",0,3,"10",820,172,,10
"004W00020001000B","00DE00020001000B",0,3,"11",821,172,,11
"004W00020001000C","00DE00020001000C",0,3,"12",822,172,,12
"004W00020001000D","00DE00020001000D",0,3,"13",823,172,,13
"004W00020001000E","00DE00020001000E",0,3,"14",824,172,,14
"004W00020001000F","00DE00020001000F",0,3,"15",825,172,,15
"004W00020001000G","00DE00020001000G",0,3,"16",826,172,,16
"004W00020001000H","00DE00020001000H",0,3,"17",827,172,,17
"004W00020001000I","00DE00020001000I",0,3,"18",828,172,,18
"004W00020001000J","00DE00020001000J",0,3,"19",829,172,,19
"004W00020001000K","00DE00020001000K",0,3,"20",830,172,,20
"004W00020001000L","00DE00020001000L",0,3,"21",831,172,,21
"004W00020001000M","00DE00020001000M",0,3,"22",832,172,,22
"004W00020001000N","00DE00020001000N",0,3,"23",833,172,,23
"004W00020001000O","00DE00020001000O",0,3,"24",834,172,,24
"004W00020001000P","00DE00020001000P",0,3,"25",835,172,,25
"004W00020001000Q","00DE00020001000Q",0,3,"26",836,172,,26
"004W00020001000R","00DE00020001000R",0,3,"27",837,172,,27
"004W00020001000S","00DE00020001000S",0,3,"28",838,172,,28
"004W00020001000T","00DE00020001000T",0,3,"29",839,172,,29
"004W00020001000U","00DE00020001000U",0,3,"30",840,172,,30
"004W00020001000V","00DE00020001000V",0,3,"31",841,172,,31
"004W00020001000W","00DE00020001000W",0,3,"32",842,172,,32
"004W00020001000X","00DE00020001000X",0,3,"33",843,172,,33
"004W00020001000Y","00DE00020001000Y",0,3,"34",844,172,,34
"004W00020001000Z","00DE00020001000Z",0,3,"35",845,172,,35
"004W000200010010","00DE000200010010",0,3,"36",846,172,,36
"004W000200010011","00DE000200010011",0,3,"37",847,172,,37
"004W000200010012","00DE000200010012",0,3,"38",848,172,,38
"004W000200010013","00DE000200010013",0,3,"39",849,172,,39
"004W000200010014","00DE000200010014",0,3,"40",850,172,,40
"004W000200010015","00DE000200010015",0,3,"41",851,172,,41
"004W000200010016","00DE000200010016",0,3,"42",852,172,,42
"004W000200010017","00DE000200010017",0,3,"43",853,172,,43
"004W000200010018","00DE000200010018",0,3,"44",854,172,,44
"004W000200010019","00DE000200010019",0,3,"45",855,172,,45
"004W00020001001A","00DE00020001001A",0,3,"46",856,172,,46
"004W00020001001B","00DE00020001001B",0,3,"47",857,172,,47
"004W00020001001C","00DE00020001001C",0,3,"48",858,172,,48
"004W00020001001D","00DE00020001001D",0,3,"49",859,172,,49
"004W00020001001E","00DE00020001001E",0,3,"50",860,172,,50
"004W00020001001F","00DE00020001001F",0,3,"51",861,172,,51
"004W00020001001G","00DE00020001001G",0,3,"52",862,172,,52
"004W00020001001H","00DE00020001001H",0,3,"53",863,172,,53
